time,Vs,Vo
4.821,1.591797,-0.869141
4.822,1.572266,-0.844727
4.823,1.5625,-0.825195
4.824,1.542969,-0.800781
4.825,1.533203,-0.776367
4.826,1.513672,-0.742188
4.827,1.503906,-0.698242
4.828,1.484375,-0.610352
4.829,1.47461,-0.405273
4.83,1.459961,-0.15625
4.831,1.44043,0.092773
4.832,1.425781,0.341797
4.833,1.416016,0.59082
4.834,1.401367,0.839844
4.835,1.386719,1.079102
4.836,1.376953,1.31836
4.837,1.357422,1.552735
4.838,1.352539,1.782227
4.839,1.337891,1.938477
4.84,1.352539,2.026367
4.841,1.386719,2.094727
4.842,1.450195,2.172852
4.843,1.52832,2.270508
4.844,1.621094,2.363281
4.845,1.71875,2.475586
4.846,1.831055,2.587891
4.847,1.938477,2.705078
4.848,2.060547,2.817383
4.849,2.167969,2.929688
4.85,2.280274,3.03711
4.851,2.382813,3.144532
4.852,2.480469,3.232422
4.853,2.56836,3.31543
4.854,2.65625,3.398438
4.855,2.719727,3.457032
4.856,2.783203,3.515625
4.857,2.832032,3.559571
4.858,2.871094,3.588868
4.859,2.900391,3.603516
4.86,2.915039,3.608399
4.861,2.924805,3.598633
4.862,2.915039,3.564453
4.863,2.900391,3.510743
4.864,2.871094,3.432618
4.865,2.84668,3.300782
4.866,2.8125,3.164063
4.867,2.788086,3.00293
4.868,2.758789,2.836914
4.869,2.729492,2.651367
4.87,2.700196,2.465821
4.871,2.670899,2.260742
4.872,2.641602,2.060547
4.873,2.617188,1.831055
4.874,2.587891,1.611328
4.875,2.563477,1.362305
4.876,2.539063,1.132813
4.877,2.514649,0.878906
4.878,2.485352,0.639649
4.879,2.460938,0.385742
4.88,2.431641,0.136719
4.881,2.41211,-0.107422
4.882,2.382813,-0.361328
4.883,2.358399,-0.581055
4.884,2.338867,-0.683594
4.885,2.309571,-0.732422
4.886,2.290039,-0.766602
4.887,2.265625,-0.795899
4.888,2.246094,-0.825195
4.889,2.22168,-0.834961
4.89,2.202149,-0.864258
4.891,2.172852,-0.878906
4.892,2.153321,-0.898438
4.893,2.133789,-0.913086
4.894,2.109375,-0.927734
4.895,2.084961,-0.932617
4.896,2.06543,-0.952149
4.897,2.045899,-0.961914
4.898,2.026367,-0.97168
4.899,2.001953,-0.976563
4.9,1.982422,-0.986328
4.901,1.958008,-0.991211
4.902,1.94336,-0.996094
4.903,1.918946,-0.996094
4.904,1.899414,-1.000977
4.905,1.879883,-0.996094
4.906,1.860352,-1.000977
4.907,1.840821,-1.000977
4.908,1.826172,-1.000977
4.909,1.801758,-0.996094
4.91,1.78711,-0.991211
4.911,1.762695,-0.986328
4.912,1.748047,-0.981445
4.913,1.723633,-0.966797
4.914,1.713867,-0.961914
4.915,1.694336,-0.957031
4.916,1.674805,-0.942383
4.917,1.660156,-0.927734
4.918,1.645508,-0.917969
4.919,1.625977,-0.90332
4.92,1.611328,-0.888672
4.921,1.591797,-0.869141
4.922,1.572266,-0.839844
4.923,1.5625,-0.820313
4.924,1.542969,-0.805664
4.925,1.533203,-0.776367
4.926,1.518555,-0.742188
4.927,1.499024,-0.698242
4.928,1.484375,-0.610352
4.929,1.47461,-0.405273
4.93,1.455078,-0.151367
4.931,1.44043,0.097656
4.932,1.425781,0.336914
4.933,1.411133,0.59082
4.934,1.401367,0.844727
4.935,1.386719,1.083984
4.936,1.37207,1.31836
4.937,1.362305,1.5625
4.938,1.347656,1.78711
4.939,1.337891,1.953125
4.94,1.347656,2.03125
4.941,1.386719,2.094727
4.942,1.450195,2.172852
4.943,1.523438,2.265625
4.944,1.621094,2.363281
4.945,1.728516,2.475586
4.946,1.826172,2.592774
4.947,1.94336,2.700196
4.948,2.055664,2.822266
4.949,2.167969,2.924805
4.95,2.275391,3.041992
4.951,2.387696,3.139649
4.952,2.480469,3.237305
4.953,2.573242,3.320313
4.954,2.651367,3.393555
4.955,2.72461,3.461914
4.956,2.783203,3.515625
4.957,2.836914,3.554688
4.958,2.875977,3.588868
4.959,2.900391,3.608399
4.96,2.919922,3.613282
4.961,2.924805,3.598633
4.962,2.915039,3.574219
4.963,2.900391,3.50586
4.964,2.871094,3.427735
4.965,2.84668,3.300782
4.966,2.8125,3.173828
4.967,2.788086,3.00293
4.968,2.753907,2.836914
4.969,2.72461,2.646485
4.97,2.695313,2.460938
4.971,2.670899,2.260742
4.972,2.641602,2.050781
4.973,2.617188,1.821289
4.974,2.587891,1.601563
4.975,2.56836,1.367188
4.976,2.53418,1.12793
4.977,2.514649,0.883789
4.978,2.480469,0.644531
4.979,2.460938,0.395508
4.98,2.436524,0.136719
4.981,2.41211,-0.112305
4.982,2.387696,-0.351563
4.983,2.363281,-0.585938
4.984,2.333985,-0.683594
4.985,2.319336,-0.732422
4.986,2.290039,-0.766602
4.987,2.270508,-0.810547
4.988,2.241211,-0.820313
4.989,2.22168,-0.844727
4.99,2.197266,-0.864258
4.991,2.177735,-0.883789
4.992,2.153321,-0.898438
4.993,2.133789,-0.913086
4.994,2.104492,-0.922852
4.995,2.089844,-0.942383
4.996,2.06543,-0.947266
4.997,2.045899,-0.961914
4.998,2.021485,-0.97168
4.999,2.006836,-0.981445
5,1.982422,-0.986328
5.001,1.962891,-0.991211
5.002,1.938477,-0.991211
5.003,1.923828,-1.000977
5.004,1.904297,-1.000977
5.005,1.884766,-1.000977
5.006,1.860352,-1.000977
5.007,1.845703,-1.005859
5.008,1.821289,-0.996094
5.009,1.801758,-0.996094
5.01,1.782227,-0.991211
5.011,1.767578,-0.986328
5.012,1.748047,-0.976563
5.013,1.728516,-0.976563
5.014,1.708985,-0.961914
5.015,1.694336,-0.952149
5.016,1.674805,-0.942383
5.017,1.660156,-0.927734
5.018,1.640625,-0.913086
5.019,1.625977,-0.90332
5.02,1.606445,-0.883789
5.021,1.59668,-0.869141
5.022,1.577149,-0.849609
5.023,1.5625,-0.830078
5.024,1.542969,-0.800781
5.025,1.52832,-0.776367
5.026,1.513672,-0.737305
5.027,1.503906,-0.698242
5.028,1.484375,-0.605469
5.029,1.47461,-0.410156
5.03,1.455078,-0.15625
5.031,1.445313,0.078125
5.032,1.425781,0.34668
5.033,1.416016,0.585938
5.034,1.401367,0.834961
5.035,1.386719,1.074219
5.036,1.37207,1.323242
5.037,1.362305,1.557617
5.038,1.347656,1.791992
5.039,1.337891,1.953125
5.04,1.347656,2.03125
5.041,1.386719,2.094727
5.042,1.445313,2.172852
5.043,1.523438,2.265625
5.044,1.621094,2.368164
5.045,1.723633,2.480469
5.046,1.835938,2.587891
5.047,1.938477,2.700196
5.048,2.055664,2.817383
5.049,2.167969,2.929688
5.05,2.285156,3.03711
5.051,2.382813,3.144532
5.052,2.485352,3.232422
5.053,2.573242,3.320313
5.054,2.65625,3.393555
5.055,2.719727,3.461914
5.056,2.788086,3.515625
5.057,2.832032,3.559571
5.058,2.871094,3.583985
5.059,2.900391,3.608399
5.06,2.919922,3.608399
5.061,2.924805,3.598633
5.062,2.919922,3.564453
5.063,2.900391,3.510743
5.064,2.875977,3.427735
5.065,2.841797,3.305664
5.066,2.817383,3.15918
5.067,2.783203,3.00293
5.068,2.758789,2.827149
5.069,2.72461,2.661133
5.07,2.700196,2.460938
5.071,2.670899,2.265625
5.072,2.641602,2.050781
5.073,2.617188,1.821289
5.074,2.592774,1.611328
5.075,2.56836,1.37207
5.076,2.539063,1.12793
5.077,2.509766,0.888672
5.078,2.480469,0.644531
5.079,2.460938,0.390625
5.08,2.431641,0.151367
5.081,2.41211,-0.112305
5.082,2.382813,-0.356445
5.083,2.363281,-0.581055
5.084,2.333985,-0.683594
5.085,2.314453,-0.737305
5.086,2.285156,-0.771484
5.087,2.265625,-0.795899
5.088,2.246094,-0.820313
5.089,2.226563,-0.844727
5.09,2.197266,-0.864258
5.091,2.177735,-0.883789
5.092,2.153321,-0.893555
5.093,2.133789,-0.913086
5.094,2.109375,-0.927734
5.095,2.089844,-0.942383
5.096,2.06543,-0.942383
5.097,2.045899,-0.961914
5.098,2.021485,-0.97168
5.099,2.006836,-0.981445
5.1,1.982422,-0.986328
5.101,1.962891,-0.991211
5.102,1.938477,-0.991211
5.103,1.923828,-1.000977
5.104,1.899414,-1.000977
5.105,1.884766,-1.005859
5.106,1.860352,-1.000977
5.107,1.840821,-1.000977
5.108,1.826172,-1.000977
5.109,1.801758,-0.991211
5.11,1.782227,-0.991211
5.111,1.762695,-0.986328
5.112,1.743164,-0.981445
5.113,1.728516,-0.97168
5.114,1.713867,-0.97168
5.115,1.694336,-0.952149
5.116,1.674805,-0.942383
5.117,1.660156,-0.927734
5.118,1.645508,-0.917969
5.119,1.621094,-0.90332
5.12,1.611328,-0.883789
5.121,1.591797,-0.869141
5.122,1.577149,-0.844727
5.123,1.5625,-0.825195
5.124,1.547852,-0.805664
5.125,1.52832,-0.776367
5.126,1.513672,-0.742188
5.127,1.499024,-0.693359
5.128,1.484375,-0.610352
5.129,1.469727,-0.405273
5.13,1.459961,-0.15625
5.131,1.44043,0.087891
5.132,1.430664,0.34668
5.133,1.416016,0.595703
5.134,1.401367,0.839844
5.135,1.386719,1.074219
5.136,1.37207,1.323242
5.137,1.362305,1.5625
5.138,1.347656,1.777344
5.139,1.337891,1.948242
5.14,1.352539,2.026367
5.141,1.386719,2.09961
5.142,1.450195,2.172852
5.143,1.523438,2.265625
5.144,1.621094,2.368164
5.145,1.71875,2.475586
5.146,1.831055,2.592774
5.147,1.94336,2.705078
5.148,2.060547,2.822266
5.149,2.167969,2.929688
5.15,2.285156,3.03711
5.151,2.382813,3.139649
5.152,2.480469,3.232422
5.153,2.573242,3.325196
5.154,2.651367,3.393555
5.155,2.72461,3.461914
5.156,2.783203,3.515625
5.157,2.832032,3.559571
5.158,2.875977,3.588868
5.159,2.900391,3.608399
5.16,2.924805,3.608399
5.161,2.919922,3.598633
5.162,2.915039,3.564453
5.163,2.895508,3.515625
5.164,2.875977,3.417969
5.165,2.841797,3.300782
5.166,2.817383,3.164063
5.167,2.783203,2.998047
5.168,2.753907,2.832032
5.169,2.729492,2.651367
5.17,2.695313,2.465821
5.171,2.670899,2.265625
5.172,2.641602,2.055664
5.173,2.617188,1.831055
5.174,2.587891,1.601563
5.175,2.563477,1.367188
5.176,2.539063,1.123047
5.177,2.509766,0.883789
5.178,2.485352,0.639649
5.179,2.456055,0.380859
5.18,2.436524,0.141602
5.181,2.407227,-0.107422
5.182,2.387696,-0.356445
5.183,2.358399,-0.576172
5.184,2.338867,-0.683594
5.185,2.309571,-0.732422
5.186,2.294922,-0.771484
5.187,2.265625,-0.805664
5.188,2.246094,-0.830078
5.189,2.216797,-0.839844
5.19,2.197266,-0.864258
5.191,2.172852,-0.878906
5.192,2.158203,-0.90332
5.193,2.128906,-0.913086
5.194,2.109375,-0.927734
5.195,2.089844,-0.942383
5.196,2.06543,-0.947266
5.197,2.045899,-0.957031
5.198,2.021485,-0.966797
5.199,2.001953,-0.981445
5.2,1.982422,-0.981445
5.201,1.962891,-0.996094
5.202,1.94336,-0.991211
5.203,1.923828,-1.010742
5.204,1.899414,-1.000977
5.205,1.884766,-1.000977
5.206,1.860352,-1.000977
5.207,1.840821,-1.005859
5.208,1.821289,-1.000977
5.209,1.806641,-0.996094
5.21,1.78711,-0.991211
5.211,1.767578,-0.986328
5.212,1.743164,-0.981445
5.213,1.728516,-0.97168
5.214,1.708985,-0.961914
5.215,1.694336,-0.952149
5.216,1.674805,-0.9375
5.217,1.660156,-0.932617
5.218,1.640625,-0.917969
5.219,1.63086,-0.90332
5.22,1.606445,-0.883789
5.221,1.59668,-0.869141
5.222,1.577149,-0.854492
5.223,1.5625,-0.825195
5.224,1.547852,-0.800781
5.225,1.533203,-0.776367
5.226,1.513672,-0.742188
5.227,1.503906,-0.698242
5.228,1.484375,-0.610352
5.229,1.47461,-0.415039
5.23,1.455078,-0.146484
5.231,1.445313,0.092773
5.232,1.425781,0.34668
5.233,1.416016,0.585938
5.234,1.401367,0.834961
5.235,1.391602,1.088867
5.236,1.37207,1.328125
5.237,1.362305,1.557617
5.238,1.347656,1.791992
5.239,1.337891,1.953125
5.24,1.347656,2.03125
5.241,1.386719,2.094727
5.242,1.445313,2.177735
5.243,1.52832,2.265625
5.244,1.616211,2.368164
5.245,1.71875,2.470703
5.246,1.831055,2.587891
5.247,1.948242,2.705078
5.248,2.055664,2.827149
5.249,2.172852,2.929688
5.25,2.280274,3.03711
5.251,2.382813,3.139649
5.252,2.480469,3.232422
5.253,2.56836,3.325196
5.254,2.651367,3.398438
5.255,2.72461,3.466797
5.256,2.783203,3.525391
5.257,2.832032,3.554688
5.258,2.871094,3.588868
5.259,2.900391,3.608399
5.26,2.919922,3.608399
5.261,2.924805,3.598633
5.262,2.915039,3.564453
5.263,2.900391,3.515625
5.264,2.871094,3.4375
5.265,2.84668,3.300782
5.266,2.817383,3.15918
5.267,2.783203,3.00293
5.268,2.753907,2.836914
5.269,2.72461,2.651367
5.27,2.695313,2.460938
5.271,2.666016,2.25586
5.272,2.641602,2.06543
5.273,2.617188,1.826172
5.274,2.587891,1.606445
5.275,2.563477,1.37207
5.276,2.53418,1.123047
5.277,2.514649,0.883789
5.278,2.480469,0.644531
5.279,2.460938,0.390625
5.28,2.431641,0.141602
5.281,2.407227,-0.112305
5.282,2.382813,-0.361328
5.283,2.363281,-0.585938
5.284,2.338867,-0.683594
5.285,2.309571,-0.737305
5.286,2.290039,-0.766602
5.287,2.265625,-0.800781
5.288,2.241211,-0.820313
5.289,2.22168,-0.834961
5.29,2.197266,-0.859375
5.291,2.177735,-0.883789
5.292,2.153321,-0.898438
5.293,2.133789,-0.917969
5.294,2.109375,-0.922852
5.295,2.089844,-0.932617
5.296,2.06543,-0.947266
5.297,2.045899,-0.957031
5.298,2.021485,-0.97168
5.299,2.001953,-0.981445
5.3,1.982422,-0.986328
5.301,1.962891,-0.991211
5.302,1.94336,-0.991211
5.303,1.923828,-1.000977
5.304,1.899414,-1.000977
5.305,1.879883,-1.000977
5.306,1.855469,-1.005859
5.307,1.835938,-1.000977
5.308,1.821289,-1.000977
5.309,1.806641,-0.996094
5.31,1.78711,-0.991211
5.311,1.767578,-0.981445
5.312,1.748047,-0.986328
5.313,1.728516,-0.97168
5.314,1.713867,-0.961914
5.315,1.694336,-0.952149
5.316,1.679688,-0.942383
5.317,1.660156,-0.927734
5.318,1.645508,-0.913086
5.319,1.625977,-0.90332
5.32,1.611328,-0.888672
5.321,1.591797,-0.864258
5.322,1.577149,-0.844727
5.323,1.5625,-0.825195
5.324,1.542969,-0.805664
5.325,1.52832,-0.771484
5.326,1.518555,-0.74707
5.327,1.499024,-0.698242
5.328,1.489258,-0.605469
5.329,1.469727,-0.405273
5.33,1.455078,-0.146484
5.331,1.44043,0.092773
5.332,1.430664,0.341797
5.333,1.411133,0.585938
5.334,1.401367,0.834961
5.335,1.386719,1.079102
5.336,1.376953,1.31836
5.337,1.357422,1.557617
5.338,1.347656,1.782227
5.339,1.337891,1.94336
5.34,1.347656,2.026367
5.341,1.386719,2.094727
5.342,1.450195,2.177735
5.343,1.52832,2.265625
5.344,1.621094,2.368164
5.345,1.723633,2.475586
5.346,1.831055,2.597657
5.347,1.94336,2.705078
5.348,2.055664,2.822266
5.349,2.172852,2.929688
5.35,2.275391,3.041992
5.351,2.387696,3.139649
5.352,2.480469,3.242188
5.353,2.573242,3.320313
5.354,2.651367,3.398438
5.355,2.72461,3.457032
5.356,2.783203,3.515625
5.357,2.832032,3.554688
5.358,2.871094,3.588868
5.359,2.900391,3.603516
5.36,2.919922,3.608399
5.361,2.924805,3.59375
5.362,2.915039,3.574219
5.363,2.900391,3.510743
5.364,2.871094,3.417969
5.365,2.841797,3.300782
5.366,2.807617,3.164063
5.367,2.783203,2.998047
5.368,2.749024,2.836914
5.369,2.72461,2.65625
5.37,2.695313,2.460938
5.371,2.670899,2.260742
5.372,2.641602,2.050781
5.373,2.617188,1.835938
5.374,2.592774,1.601563
5.375,2.563477,1.367188
5.376,2.539063,1.123047
5.377,2.509766,0.888672
5.378,2.485352,0.629883
5.379,2.456055,0.390625
5.38,2.436524,0.136719
5.381,2.407227,-0.107422
5.382,2.387696,-0.356445
5.383,2.358399,-0.581055
5.384,2.338867,-0.683594
5.385,2.314453,-0.732422
5.386,2.290039,-0.771484
5.387,2.265625,-0.795899
5.388,2.246094,-0.825195
5.389,2.22168,-0.844727
5.39,2.202149,-0.864258
5.391,2.177735,-0.878906
5.392,2.158203,-0.898438
5.393,2.128906,-0.908203
5.394,2.114258,-0.927734
5.395,2.084961,-0.9375
5.396,2.06543,-0.947266
5.397,2.045899,-0.961914
5.398,2.026367,-0.97168
5.399,2.001953,-0.976563
5.4,1.987305,-0.986328
5.401,1.962891,-0.986328
5.402,1.94336,-0.996094
5.403,1.918946,-0.996094
5.404,1.899414,-1.000977
5.405,1.879883,-1.000977
5.406,1.860352,-0.996094
5.407,1.840821,-0.996094
5.408,1.821289,-1.000977
5.409,1.801758,-0.996094
5.41,1.78711,-0.991211
5.411,1.762695,-0.986328
5.412,1.748047,-0.981445
5.413,1.728516,-0.976563
5.414,1.713867,-0.966797
5.415,1.694336,-0.947266
5.416,1.679688,-0.942383
5.417,1.660156,-0.927734
5.418,1.645508,-0.913086
5.419,1.625977,-0.898438
5.42,1.611328,-0.888672
5.421,1.591797,-0.878906
5.422,1.577149,-0.849609
5.423,1.5625,-0.830078
5.424,1.547852,-0.805664
5.425,1.533203,-0.776367
5.426,1.518555,-0.74707
5.427,1.499024,-0.693359
5.428,1.484375,-0.615234
5.429,1.469727,-0.400391
5.43,1.459961,-0.166016
5.431,1.44043,0.092773
5.432,1.430664,0.336914
5.433,1.416016,0.600586
5.434,1.401367,0.839844
5.435,1.386719,1.079102
5.436,1.376953,1.323242
5.437,1.362305,1.557617
5.438,1.347656,1.782227
5.439,1.337891,1.958008
5.44,1.352539,2.026367
5.441,1.391602,2.09961
5.442,1.450195,2.172852
5.443,1.52832,2.265625
5.444,1.621094,2.363281
5.445,1.723633,2.475586
5.446,1.835938,2.587891
5.447,1.94336,2.705078
5.448,2.055664,2.817383
5.449,2.167969,2.929688
5.45,2.280274,3.03711
5.451,2.37793,3.139649
5.452,2.485352,3.232422
5.453,2.573242,3.320313
5.454,2.65625,3.393555
5.455,2.719727,3.461914
5.456,2.783203,3.515625
5.457,2.836914,3.554688
5.458,2.871094,3.588868
5.459,2.905274,3.608399
5.46,2.919922,3.613282
5.461,2.924805,3.598633
5.462,2.915039,3.569336
5.463,2.900391,3.510743
5.464,2.871094,3.427735
5.465,2.84668,3.300782
5.466,2.8125,3.15918
5.467,2.788086,3.00293
5.468,2.753907,2.836914
5.469,2.72461,2.651367
5.47,2.695313,2.456055
5.471,2.670899,2.265625
5.472,2.641602,2.041016
5.473,2.617188,1.826172
5.474,2.587891,1.606445
5.475,2.563477,1.367188
5.476,2.539063,1.132813
5.477,2.509766,0.883789
5.478,2.485352,0.639649
5.479,2.460938,0.390625
5.48,2.431641,0.131836
5.481,2.407227,-0.107422
5.482,2.387696,-0.356445
5.483,2.363281,-0.581055
5.484,2.338867,-0.683594
5.485,2.314453,-0.732422
5.486,2.290039,-0.766602
5.487,2.265625,-0.795899
5.488,2.241211,-0.820313
5.489,2.22168,-0.844727
5.49,2.197266,-0.864258
5.491,2.177735,-0.883789
5.492,2.153321,-0.898438
5.493,2.138672,-0.913086
5.494,2.109375,-0.927734
5.495,2.084961,-0.9375
5.496,2.06543,-0.952149
5.497,2.045899,-0.961914
5.498,2.026367,-0.966797
5.499,2.001953,-0.981445
5.5,1.982422,-0.986328
5.501,1.962891,-0.996094
5.502,1.94336,-0.996094
5.503,1.918946,-0.996094
5.504,1.899414,-1.000977
5.505,1.879883,-1.000977
5.506,1.860352,-1.005859
5.507,1.845703,-1.000977
5.508,1.826172,-1.000977
5.509,1.801758,-0.996094
5.51,1.78711,-0.996094
5.511,1.767578,-0.981445
5.512,1.748047,-0.981445
5.513,1.723633,-0.97168
5.514,1.708985,-0.961914
5.515,1.689453,-0.947266
5.516,1.679688,-0.942383
5.517,1.655274,-0.932617
5.518,1.645508,-0.922852
5.519,1.625977,-0.898438
5.52,1.611328,-0.878906
5.521,1.591797,-0.869141
5.522,1.577149,-0.849609
5.523,1.5625,-0.830078
5.524,1.547852,-0.805664
5.525,1.52832,-0.776367
5.526,1.518555,-0.742188
5.527,1.499024,-0.693359
5.528,1.489258,-0.615234
5.529,1.47461,-0.405273
5.53,1.455078,-0.166016
5.531,1.44043,0.092773
5.532,1.430664,0.332031
5.533,1.411133,0.595703
5.534,1.401367,0.830078
5.535,1.386719,1.079102
5.536,1.37207,1.313477
5.537,1.362305,1.557617
5.538,1.342774,1.791992
5.539,1.337891,1.948242
5.54,1.352539,2.026367
5.541,1.386719,2.094727
5.542,1.445313,2.172852
5.543,1.533203,2.265625
5.544,1.616211,2.368164
5.545,1.723633,2.470703
5.546,1.831055,2.587891
5.547,1.94336,2.705078
5.548,2.055664,2.822266
5.549,2.167969,2.929688
5.55,2.280274,3.03711
5.551,2.387696,3.139649
5.552,2.480469,3.232422
5.553,2.573242,3.320313
5.554,2.651367,3.398438
5.555,2.72461,3.461914
5.556,2.778321,3.520508
5.557,2.836914,3.559571
5.558,2.871094,3.588868
5.559,2.900391,3.608399
5.56,2.915039,3.613282
5.561,2.924805,3.59375
5.562,2.915039,3.564453
5.563,2.900391,3.510743
5.564,2.871094,3.427735
5.565,2.84668,3.305664
5.566,2.8125,3.15918
5.567,2.783203,3.00293
5.568,2.753907,2.832032
5.569,2.72461,2.651367
5.57,2.695313,2.465821
5.571,2.670899,2.260742
5.572,2.641602,2.050781
5.573,2.617188,1.826172
5.574,2.587891,1.601563
5.575,2.563477,1.37207
5.576,2.53418,1.12793
5.577,2.514649,0.883789
5.578,2.480469,0.634766
5.579,2.460938,0.385742
5.58,2.436524,0.141602
5.581,2.41211,-0.107422
5.582,2.382813,-0.361328
5.583,2.363281,-0.581055
5.584,2.333985,-0.683594
5.585,2.314453,-0.737305
5.586,2.290039,-0.771484
5.587,2.265625,-0.795899
5.588,2.241211,-0.820313
5.589,2.22168,-0.844727
5.59,2.197266,-0.864258
5.591,2.177735,-0.883789
5.592,2.153321,-0.898438
5.593,2.128906,-0.913086
5.594,2.109375,-0.922852
5.595,2.089844,-0.9375
5.596,2.070313,-0.952149
5.597,2.045899,-0.961914
5.598,2.026367,-0.966797
5.599,2.006836,-0.976563
5.6,1.982422,-0.981445
5.601,1.962891,-0.991211
5.602,1.94336,-0.991211
5.603,1.923828,-1.000977
5.604,1.899414,-1.005859
5.605,1.884766,-1.005859
5.606,1.860352,-1.000977
5.607,1.840821,-1.000977
5.608,1.821289,-1.000977
5.609,1.801758,-0.996094
5.61,1.782227,-0.991211
5.611,1.767578,-0.986328
5.612,1.743164,-0.981445
5.613,1.728516,-0.97168
5.614,1.713867,-0.961914
5.615,1.689453,-0.952149
5.616,1.674805,-0.9375
5.617,1.655274,-0.932617
5.618,1.645508,-0.913086
5.619,1.621094,-0.898438
5.62,1.606445,-0.888672
5.621,1.591797,-0.859375
5.622,1.577149,-0.849609
5.623,1.5625,-0.825195
5.624,1.547852,-0.805664
5.625,1.533203,-0.771484
5.626,1.518555,-0.742188
5.627,1.499024,-0.693359
5.628,1.489258,-0.615234
5.629,1.469727,-0.410156
5.63,1.459961,-0.146484
5.631,1.44043,0.092773
5.632,1.430664,0.336914
5.633,1.411133,0.59082
5.634,1.401367,0.839844
5.635,1.386719,1.079102
5.636,1.37207,1.31836
5.637,1.362305,1.5625
5.638,1.347656,1.78711
5.639,1.337891,1.958008
5.64,1.347656,2.03125
5.641,1.391602,2.094727
5.642,1.450195,2.177735
5.643,1.52832,2.265625
5.644,1.616211,2.363281
5.645,1.723633,2.475586
5.646,1.831055,2.587891
5.647,1.94336,2.700196
5.648,2.055664,2.817383
5.649,2.167969,2.929688
5.65,2.285156,3.03711
5.651,2.382813,3.139649
5.652,2.480469,3.232422
5.653,2.573242,3.325196
5.654,2.651367,3.393555
5.655,2.719727,3.466797
5.656,2.783203,3.510743
5.657,2.832032,3.559571
5.658,2.875977,3.583985
5.659,2.900391,3.608399
5.66,2.919922,3.608399
5.661,2.919922,3.603516
5.662,2.919922,3.564453
5.663,2.900391,3.515625
5.664,2.871094,3.427735
5.665,2.84668,3.300782
5.666,2.8125,3.15918
5.667,2.788086,3.00293
5.668,2.753907,2.836914
5.669,2.729492,2.65625
5.67,2.695313,2.460938
5.671,2.670899,2.25586
5.672,2.641602,2.055664
5.673,2.617188,1.831055
5.674,2.592774,1.601563
5.675,2.563477,1.376953
5.676,2.539063,1.123047
5.677,2.509766,0.878906
5.678,2.480469,0.629883
5.679,2.460938,0.390625
5.68,2.431641,0.146484
5.681,2.407227,-0.112305
5.682,2.382813,-0.361328
5.683,2.363281,-0.581055
5.684,2.338867,-0.683594
5.685,2.314453,-0.732422
5.686,2.294922,-0.766602
5.687,2.265625,-0.800781
5.688,2.250977,-0.825195
5.689,2.216797,-0.844727
5.69,2.202149,-0.864258
5.691,2.177735,-0.878906
5.692,2.158203,-0.898438
5.693,2.128906,-0.913086
5.694,2.114258,-0.927734
5.695,2.084961,-0.9375
5.696,2.070313,-0.952149
5.697,2.041016,-0.957031
5.698,2.026367,-0.966797
5.699,2.001953,-0.981445
5.7,1.982422,-0.991211
5.701,1.962891,-0.991211
5.702,1.938477,-0.996094
5.703,1.918946,-0.996094
5.704,1.904297,-1.000977
5.705,1.879883,-1.005859
5.706,1.865235,-0.996094
5.707,1.840821,-1.000977
5.708,1.821289,-1.000977
5.709,1.801758,-0.996094
5.71,1.78711,-0.991211
5.711,1.767578,-0.986328
5.712,1.748047,-0.976563
5.713,1.728516,-0.97168
5.714,1.708985,-0.97168
5.715,1.694336,-0.947266
5.716,1.674805,-0.942383
5.717,1.660156,-0.927734
5.718,1.640625,-0.913086
5.719,1.625977,-0.898438
5.72,1.606445,-0.883789
5.721,1.591797,-0.869141
5.722,1.577149,-0.849609
5.723,1.5625,-0.825195
5.724,1.542969,-0.805664
5.725,1.533203,-0.776367
5.726,1.513672,-0.742188
5.727,1.503906,-0.698242
5.728,1.479492,-0.610352
5.729,1.47461,-0.405273
5.73,1.455078,-0.15625
5.731,1.445313,0.092773
5.732,1.425781,0.336914
5.733,1.416016,0.585938
5.734,1.396485,0.834961
5.735,1.386719,1.083984
5.736,1.37207,1.323242
5.737,1.362305,1.567383
5.738,1.347656,1.78711
5.739,1.342774,1.953125
5.74,1.352539,2.03125
5.741,1.386719,2.089844
5.742,1.445313,2.172852
5.743,1.523438,2.260742
5.744,1.621094,2.368164
5.745,1.71875,2.475586
5.746,1.826172,2.587891
5.747,1.94336,2.705078
5.748,2.060547,2.817383
5.749,2.172852,2.929688
5.75,2.285156,3.03711
5.751,2.382813,3.144532
5.752,2.480469,3.237305
5.753,2.573242,3.325196
5.754,2.651367,3.398438
5.755,2.719727,3.461914
5.756,2.783203,3.520508
5.757,2.832032,3.559571
5.758,2.875977,3.588868
5.759,2.900391,3.608399
5.76,2.919922,3.613282
5.761,2.919922,3.59375
5.762,2.919922,3.569336
5.763,2.900391,3.510743
5.764,2.875977,3.422852
5.765,2.841797,3.310547
5.766,2.817383,3.164063
5.767,2.783203,3.007813
5.768,2.753907,2.836914
5.769,2.72461,2.651367
5.77,2.700196,2.460938
5.771,2.670899,2.270508
5.772,2.641602,2.050781
5.773,2.617188,1.840821
5.774,2.592774,1.606445
5.775,2.563477,1.37207
5.776,2.539063,1.12793
5.777,2.509766,0.888672
5.778,2.485352,0.639649
5.779,2.456055,0.400391
5.78,2.436524,0.141602
5.781,2.41211,-0.117188
5.782,2.382813,-0.366211
5.783,2.358399,-0.571289
5.784,2.338867,-0.683594
5.785,2.314453,-0.732422
5.786,2.290039,-0.771484
